TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount($),SalesCampaignType,TransactionTimeMinutes
1298,2/7/2025,1148,2097,404,0,3218.41,Clearance,29
1299,2/15/2025,1165,2028,404,0,903.85,Clearance,20
1300,12/24/2024,1116,2091,401,3,1165.46,Customer Appreciation,18
1301,1/30/2025,1020,2093,401,3,1540.51,Customer Appreciation,29
1302,7/26/2024,1169,2068,403,3,1102.24,Customer Appreciation,11
1303,1/29/2025,1001,2006,403,0,1083.06,Clearance,15
1304,2/20/2025,1063,2099,402,0,1015.2,Clearance,8
1305,7/20/2024,1005,2087,404,3,320.09,Customer Appreciation,18
1306,10/17/2024,1089,2079,403,1,1402.73,Rollback,9
1307,10/19/2024,1020,2009,403,,147.48,Clearance,9
1308,6/26/2024,1043,2097,401,,624.44,Clearance,24
1309,4/28/2025,1017,2024,404,1,239.08,Rollback,15
1310,1/30/2025,1089,2056,402,3,125.61,Customer Appreciation,12
1311,12/12/2024,1030,2039,403,1,1253.23,Rollback,29
1312,7/12/2024,1116,2043,404,3,1890.82,Customer Appreciation,23
1313,1/23/2025,1071,2030,404,3,164.32,Customer Appreciation,18
1314,5/26/2025,1168,2075,401,0,675.08,Clearance,29
1315,12/9/2024,1136,2096,402,1,436.18,Rollback,30
1316,5/12/2025,1111,2062,401,2,1238.84,Manager's Special,28
1317,10/3/2024,1197,2013,401,0,3143.61,Clearance,27
1318,4/26/2025,1164,2009,401,,36.35,Clearance,13
1319,5/19/2025,1005,2067,402,0,242.37,Clearance,17
1320,5/15/2025,1182,2029,404,0,63.41,Clearance,29
1321,4/26/2025,1020,2035,403,3,2173.03,Customer Appreciation,17
1322,4/4/2025,1116,2079,403,3,3695.78,Customer Appreciation,20
1323,4/27/2025,1167,2034,404,3,785.41,Customer Appreciation,20
1324,4/5/2025,1032,2013,404,,1080,Clearance,27
1325,2/1/2025,1066,2091,401,2,3830.42,Manager's Special,20
1326,5/16/2025,1177,2068,403,2,282.83,Manager's Special,15
1327,3/29/2025,1022,2063,402,0,263.22,Clearance,17
1328,9/2/2024,1047,2019,402,2,1142.41,Manager's Special,12
1329,12/26/2024,1071,2092,403,,347.79,Clearance,13
1330,4/12/2025,1044,2025,401,1,1035.91,Rollback,24
1331,9/1/2024,1085,2056,401,0,1223.24,Clearance,7
1332,9/26/2024,1089,2019,404,0,1264.62,Clearance,23
1333,5/9/2025,1036,2087,402,,0,Clearance,3
1334,6/26/2024,1145,2035,401,0,4207.99,Clearance,9
1335,11/27/2024,1098,2039,404,1,3256.74,Rollback,17
1336,10/17/2024,1116,2019,404,2,1790.89,Manager's Special,23
1337,2/21/2025,1099,2020,403,3,330.77,Customer Appreciation,24
1338,11/22/2024,1138,2051,402,2,841.3,Manager's Special,17
1339,4/20/2025,1115,2049,404,2,309.57,Manager's Special,12
1340,12/10/2024,1071,2093,403,3,648.45,Customer Appreciation,11
1341,11/2/2024,1138,2038,404,,1125.8,Clearance,30
1342,8/4/2024,1132,2056,401,3,386.06,Customer Appreciation,3
1343,5/26/2025,1196,2079,402,2,4406.14,Manager's Special,11
1344,7/25/2024,1080,2097,401,0,539.01,Clearance,16
1345,4/12/2025,1066,2040,402,1,19.24,Rollback,19
1346,1/2/2025,1114,2090,402,0,361.63,Clearance,17
1347,4/19/2025,1066,2079,404,3,1765.56,Customer Appreciation,25
1348,4/7/2025,1066,2018,404,0,792.85,Clearance,22
1349,10/30/2024,1034,2046,404,1,12.78,Rollback,30
1350,11/30/2024,1088,2010,403,,635.2,Clearance,3
1351,11/2/2024,1071,2041,403,0,4926.07,Clearance,30
1352,12/1/2024,1151,2021,403,1,1964.97,Rollback,29
1353,4/28/2025,1089,2006,402,2,894.25,Manager's Special,3
1354,6/18/2024,1194,2084,401,0,1957.58,Clearance,29
1355,1/2/2025,1004,2029,404,0,47.84,Clearance,14
1356,10/28/2024,1131,2054,404,1,3736.03,Rollback,28
1357,12/15/2024,1068,2091,401,2,4531.19,Manager's Special,8
1358,6/10/2024,1066,2023,403,,1566.25,Clearance,2
1359,7/7/2024,1034,2043,401,3,695.26,Customer Appreciation,25
1360,1/21/2025,1014,2025,401,0,0,Clearance,4
1361,3/17/2025,1034,2049,403,1,434.73,Rollback,3
1362,5/28/2025,1047,2093,401,0,1949.67,Clearance,5
1363,9/16/2024,1147,2089,401,0,1704.8,Clearance,23
1364,3/3/2025,1005,2075,403,2,539.35,Manager's Special,5
1365,10/17/2024,1034,2087,403,1,172.43,Rollback,10
1366,10/17/2024,1158,2055,401,3,1501.32,Customer Appreciation,22
1367,7/7/2024,1092,2077,401,2,1497.28,Manager's Special,14
1368,11/28/2024,1195,2069,402,1,738.15,Rollback,15
1369,11/23/2024,1103,2059,404,3,97.74,Customer Appreciation,21
1370,7/28/2024,1161,2054,401,1,4757.19,Rollback,2
1371,8/29/2024,1032,2054,402,,1865.85,Clearance,29
1372,5/16/2025,1058,2039,404,1,3496.05,Rollback,29
1373,10/19/2024,1089,2077,403,3,861.87,Customer Appreciation,16
1374,6/6/2024,1040,2040,404,1,57.75,Rollback,16
1375,10/27/2024,1032,2060,401,,529.91,Clearance,28
1376,5/12/2025,1080,2060,403,2,1808.62,Manager's Special,16
1377,5/20/2025,1146,2029,402,1,75.77,Rollback,17
1378,6/8/2024,1024,2018,403,3,1805.84,Customer Appreciation,11
1379,5/14/2025,1017,2099,402,2,759.38,Manager's Special,15
1380,3/12/2025,1057,2041,403,3,4026.58,Customer Appreciation,5
1381,5/17/2025,1080,2068,402,1,1215.3,Rollback,23
1382,7/20/2024,1188,2067,403,3,1646.24,Customer Appreciation,12
1383,6/6/2024,1036,2013,404,,4594.13,Clearance,11
1384,8/1/2024,1142,2091,403,2,1390.01,Manager's Special,30
1385,12/28/2024,1150,2013,401,,2646.96,Clearance,18
1386,7/29/2024,1096,2080,404,3,1245.51,Customer Appreciation,14
1387,3/5/2025,1082,2072,401,0,1441.65,Clearance,13
1388,12/2/2024,1035,2097,402,1,2121.43,Rollback,5
1389,10/21/2024,1089,2063,404,3,822.18,Customer Appreciation,8
1390,8/3/2024,1053,2014,403,0,1137.48,Clearance,30
1391,6/22/2024,1057,2005,402,1,318.46,Rollback,5
1392,10/7/2024,1162,2002,403,3,128.25,Customer Appreciation,14
1393,12/24/2024,1032,2019,403,1,1185.15,Rollback,29
1394,6/4/2024,1159,2097,403,1,3893.77,Rollback,25
1395,9/13/2024,1020,2083,403,3,1320.25,Customer Appreciation,10
1396,12/6/2024,1047,2079,401,1,3065.93,Rollback,23
1397,2/28/2025,1172,2039,403,0,1534.15,Clearance,9
1398,4/23/2025,1055,2039,401,1,1428.59,Rollback,16
1399,5/13/2025,1083,2050,402,3,606.42,Customer Appreciation,21
1400,5/28/2025,1063,2019,401,0,4760.54,Clearance,22
1401,5/8/2025,1097,2020,401,,422.03,Clearance,4
1402,11/11/2024,1019,2013,403,0,1682.27,Clearance,13
1403,5/8/2025,1052,2013,404,0,1556.61,Clearance,30
1404,4/16/2025,1142,2013,404,,1469.64,Clearance,25
1405,11/4/2024,1009,2059,404,0,135.87,Clearance,21
1406,6/28/2024,1071,2092,404,2,580.33,Manager's Special,15
1407,4/17/2025,1032,2083,401,3,1420.75,Customer Appreciation,24
1408,3/17/2025,1190,2054,401,3,2950.66,Customer Appreciation,16
1409,10/27/2024,1185,2018,403,2,1181.41,Manager's Special,21
1410,10/26/2024,1196,2091,404,3,1639.4,Customer Appreciation,2
1411,7/27/2024,1165,2096,402,2,1726.44,Manager's Special,16
1412,1/3/2025,1138,2095,402,1,1594.94,Rollback,29
1413,3/29/2025,1107,2064,401,0,1123.37,Clearance,5
1414,5/11/2025,1175,2042,404,2,820.17,Manager's Special,6
1415,1/17/2025,1147,2052,401,3,1403.19,Customer Appreciation,28
1416,3/1/2025,1129,2063,402,2,841.93,Manager's Special,29
1417,3/29/2025,1024,2024,401,,453.82,Clearance,6
1418,3/30/2025,1017,2019,404,3,3189.02,Customer Appreciation,6
1419,10/16/2024,1077,2075,404,0,1955.18,Clearance,21
1420,12/3/2024,1065,2049,401,2,1385.45,Manager's Special,30
1421,5/30/2025,1124,2011,404,0,1462.34,Clearance,27
1422,2/14/2025,1116,2043,402,3,654.14,Customer Appreciation,15
1423,3/11/2025,1055,2012,401,0,916.64,Clearance,18
1424,12/3/2024,1178,2068,401,0,1007.64,Clearance,21
1425,4/27/2025,1041,2039,403,1,845.69,Rollback,9
1426,11/28/2024,1005,2083,402,0,485.67,Clearance,25
1427,4/14/2025,1126,2091,401,1,4904.59,Rollback,12
1428,12/28/2024,1032,2089,404,,1402.93,Clearance,23
1429,1/7/2025,1032,2079,404,,4450.01,Clearance,26
1430,1/21/2025,1129,2017,401,,414.24,Clearance,8
1431,8/21/2024,1139,2033,404,,411.74,Clearance,9
1432,11/8/2024,1059,2041,402,3,769.97,Customer Appreciation,4
1433,3/15/2025,1020,2001,403,1,525.17,Rollback,13
1434,11/28/2024,1032,2027,401,0,297.56,Clearance,2
1435,12/5/2024,1017,2009,402,3,60.64,Customer Appreciation,25
1436,9/1/2024,1015,2005,403,0,1466.67,Clearance,25
1437,10/27/2024,1057,2016,404,3,1523.09,Customer Appreciation,9
1438,8/4/2024,1073,2009,404,3,21.88,Customer Appreciation,11
1439,4/24/2025,1034,2050,403,2,1093.82,Manager's Special,18
1440,10/11/2024,1120,2049,402,0,1951.69,Clearance,27
1441,12/11/2024,1016,2041,403,1,4576.15,Rollback,23
1442,4/29/2025,1089,2024,403,3,1215.63,Customer Appreciation,5
1443,1/24/2025,1116,2088,403,2,1128.16,Manager's Special,15
1444,8/24/2024,1133,2041,402,2,3413.65,Manager's Special,25
1445,12/2/2024,1032,2072,404,1,190.5,Rollback,13
1446,7/22/2024,1140,2000,401,2,936.78,Manager's Special,28
1447,5/29/2025,1070,2053,402,3,1004.64,Customer Appreciation,16
1448,7/16/2024,1080,2023,401,0,816.26,Clearance,6
1449,7/15/2024,1032,2095,404,0,708.33,Clearance,19
1450,1/2/2025,1110,2035,403,2,1182.66,Manager's Special,8
1451,12/15/2024,1056,2079,402,0,910.3,Clearance,2
1452,2/24/2025,1069,2015,401,3,946.04,Customer Appreciation,24
1453,8/8/2024,1071,2013,402,3,3198.72,Customer Appreciation,13
1454,11/1/2024,1066,2052,404,3,1513.85,Customer Appreciation,3
1455,6/10/2024,1052,2062,404,2,1023.11,Manager's Special,12
1456,12/30/2024,1155,2023,401,3,2318.03,Customer Appreciation,4
1457,8/30/2024,1070,2041,402,3,3589.21,Customer Appreciation,14
1458,12/18/2024,1016,2002,404,2,1007.37,Manager's Special,7
1459,2/17/2025,1022,2044,402,2,378.66,Manager's Special,22
1460,4/10/2025,1153,2025,401,2,495.73,Manager's Special,6
1461,2/9/2025,1034,2097,403,2,2461.52,Manager's Special,26
1462,4/16/2025,1005,2070,401,0,90.17,Clearance,14
1463,3/14/2025,1189,2097,404,1,4134.78,Rollback,29
1464,8/20/2024,1017,2034,402,3,769.41,Customer Appreciation,25
1465,8/14/2024,1047,2013,403,2,593.23,Manager's Special,22
1466,12/4/2024,1116,2091,402,1,4254.26,Rollback,2
1467,12/20/2024,1062,2090,401,1,1521.3,Rollback,8
1468,6/29/2024,1000,2097,404,3,3768.06,Customer Appreciation,17
1469,4/23/2025,1165,2045,404,3,1722.96,Customer Appreciation,2
1470,7/23/2024,1066,2047,403,3,634.06,Customer Appreciation,4
1471,6/11/2024,1192,2079,402,1,1858.87,Rollback,5
1472,9/8/2024,1071,2032,404,3,449.15,Customer Appreciation,30
1473,7/25/2024,1062,2081,401,0,1823.31,Clearance,3
1474,4/22/2025,1019,2045,404,,1701.99,Clearance,9
1475,6/29/2024,1079,2021,401,1,1145.1,Rollback,10
1476,6/26/2024,1161,2003,404,3,686.76,Customer Appreciation,25
1477,10/25/2024,1149,2091,404,0,2965.95,Clearance,2
1478,2/28/2025,1039,2048,403,3,1288.65,Customer Appreciation,20
1479,7/30/2024,1050,2079,403,0,554.52,Clearance,19
1480,7/26/2024,1049,2019,404,2,1447.77,Manager's Special,12
1481,5/29/2025,1034,2091,401,1,2720.67,Rollback,24
1482,7/5/2024,1087,2047,404,2,1118.45,Manager's Special,30
1483,4/26/2025,1161,2067,402,2,1567.68,Manager's Special,7
1484,9/9/2024,1111,2042,403,3,1203.8,Customer Appreciation,21
1485,3/21/2025,1037,2028,402,1,1409.89,Rollback,15
1486,12/4/2024,1102,2042,403,1,1899.56,Rollback,12
1487,1/20/2025,1014,2055,402,0,772.24,Clearance,15
1488,10/3/2024,1125,2050,402,1,1240.62,Rollback,15
1489,8/8/2024,1089,2010,401,0,885.66,Clearance,4
1490,4/25/2025,1178,2006,401,0,1968.22,Clearance,7
1491,10/25/2024,1179,2073,401,,693.78,Clearance,2
1492,6/17/2024,1010,2024,402,3,1207.07,Customer Appreciation,3
1493,12/30/2024,1156,2019,404,2,3992.34,Manager's Special,21
1494,12/6/2024,1057,2004,404,1,1630.03,Rollback,23
1495,10/22/2024,1075,2051,404,1,1701.89,Rollback,12
1496,1/22/2025,1032,2023,401,,1029.73,Clearance,18
1497,7/16/2024,1038,2036,403,1,898.9,Rollback,22
1498,7/21/2024,1171,2075,403,1,1329.55,Rollback,13
1499,10/24/2024,1088,2013,403,3,4849.49,Customer Appreciation,8
1500,3/14/2025,1115,2054,404,1,0,Rollback,28
1501,3/14/2025,1106,2054,402,,2807.53,Clearance,12
1502,12/1/2024,1051,2053,401,2,1610.41,Manager's Special,26
1503,10/27/2024,1032,2064,402,2,1722.66,Manager's Special,20
1504,2/26/2025,1100,2075,402,0,1452.26,Clearance,5
1505,12/14/2024,1193,2036,403,,1931.92,Clearance,2
1506,6/28/2024,1106,2077,402,1,635.55,Rollback,10
1507,1/15/2025,1071,2074,403,0,129.06,Clearance,24
1508,5/16/2025,1101,2013,401,2,4547.72,Manager's Special,18
1509,5/10/2025,1020,2084,401,1,1127.1,Rollback,18
1510,3/13/2025,1099,2042,402,1,887.53,Rollback,25
1511,10/11/2024,1032,2023,403,2,2370.09,Manager's Special,13
1512,4/29/2025,1116,2097,403,0,1200.06,Clearance,3
1513,7/21/2024,1061,2041,402,3,2752.08,Customer Appreciation,14
1514,4/3/2025,1130,2039,403,2,2089.58,Manager's Special,5
1515,11/1/2024,1020,2079,401,1,1221.53,Rollback,21
1516,3/26/2025,1122,2096,403,,1595.7,Clearance,14
1517,11/14/2024,1198,2027,402,3,1508.08,Customer Appreciation,4
1518,6/29/2024,1058,2099,404,3,1302.93,Customer Appreciation,28
1519,8/22/2024,1032,2039,403,,2176.42,Clearance,26
1520,10/14/2024,1001,2059,401,0,1144.75,Clearance,17
1521,7/19/2024,1032,2070,403,0,99.33,Clearance,9
1522,9/9/2024,1108,2019,401,1,4170.62,Rollback,27
1523,5/31/2025,1105,2067,403,,634.65,Clearance,29
1524,6/10/2024,1083,2019,402,0,928.21,Clearance,29
1525,9/16/2024,1031,2035,401,2,3922.85,Manager's Special,18
1526,3/2/2025,1020,2070,403,2,66.51,Manager's Special,13
1527,5/8/2025,1107,2054,403,1,4770.43,Rollback,4
1528,12/24/2024,1032,2054,404,2,4728.46,Manager's Special,24
1529,4/25/2025,1089,2039,401,0,3779.37,Clearance,25
1530,7/23/2024,1174,2052,401,2,1473.21,Manager's Special,17
1531,4/5/2025,1060,2035,404,2,2320.34,Manager's Special,14
1532,12/24/2024,1073,2039,401,2,2739.55,Manager's Special,9
1533,5/24/2025,1048,2088,402,0,535.12,Clearance,24
1534,2/11/2025,1071,2093,401,1,589.27,Rollback,3
1535,7/18/2024,1071,2089,401,2,331.55,Manager's Special,20
1536,2/17/2025,1094,2046,404,2,38.22,Manager's Special,15
1537,1/7/2025,1089,2035,404,2,1634.5,Manager's Special,18
1538,11/15/2024,1034,2067,403,0,324.36,Clearance,7
1539,9/22/2024,1003,2097,401,2,1509.42,Manager's Special,6
1540,8/23/2024,1122,2034,402,3,83.43,Customer Appreciation,28
1541,9/5/2024,1056,2070,402,2,106.59,Manager's Special,23
1542,9/20/2024,1079,2002,401,0,601.49,Clearance,9
1543,3/24/2025,1171,2078,402,0,88.16,Clearance,5
1544,3/8/2025,1107,2000,404,0,1455.72,Clearance,26
1545,11/12/2024,1069,2080,404,2,970.12,Manager's Special,7
1546,8/21/2024,1034,2045,404,2,890.11,Manager's Special,9
1547,12/18/2024,1026,2017,402,0,854.1,Clearance,21
1548,5/31/2025,1032,2028,402,0,72.81,Clearance,10
1549,12/23/2024,1020,2057,402,1,232.34,Rollback,8
1550,9/11/2024,1191,2097,402,,2934.84,Clearance,28
1551,1/17/2025,1001,2062,402,2,1032.22,Manager's Special,15
1552,9/3/2024,1000,2044,403,1,240.15,Rollback,26
1553,1/3/2025,1020,2023,402,1,1440.82,Rollback,6
1554,7/26/2024,1169,2079,402,,3758.28,Clearance,17
1555,10/25/2024,1194,2079,402,1,534.3,Rollback,15
1556,10/27/2024,1175,2053,401,1,349.79,Rollback,3
1557,7/16/2024,1116,2097,403,1,3174.21,Rollback,28
1558,1/18/2025,1032,2078,404,2,1856.12,Manager's Special,4
1559,3/20/2025,1050,2048,404,0,297.22,Clearance,19
1560,6/23/2024,1136,2014,404,1,400.6,Rollback,8
1561,4/18/2025,1061,2065,401,0,1098.25,Clearance,11
1562,9/14/2024,1034,2005,404,1,1590.55,Rollback,14
1563,2/6/2025,1116,2009,404,0,55.06,Clearance,9
1564,8/8/2024,1086,2013,401,0,3753.91,Clearance,12
1565,7/6/2024,1066,2035,404,0,4524.32,Clearance,29
1566,1/13/2025,1034,2045,403,0,1032.84,Clearance,7
1567,9/27/2024,1040,2023,404,0,4209.61,Clearance,4
1568,9/26/2024,1010,2046,401,3,93.89,Customer Appreciation,2
1569,6/1/2024,1062,2081,403,2,840.11,Manager's Special,3
1570,12/18/2024,1116,2065,402,2,764.11,Manager's Special,11
1571,3/28/2025,1096,2070,401,0,43.65,Clearance,2
1572,12/27/2024,1117,2002,402,0,141.62,Clearance,13
1573,7/21/2024,1135,2097,401,2,3397,Manager's Special,2
1574,12/14/2024,1063,2048,402,0,522.34,Clearance,14
1575,1/25/2025,1005,2037,402,2,359.26,Manager's Special,24
1576,9/7/2024,1183,2097,404,2,1633.32,Manager's Special,6
1577,11/22/2024,1005,2079,402,2,4398.23,Manager's Special,26
1578,6/19/2024,1058,2047,403,1,1920.48,Rollback,22
1579,5/1/2025,1066,2039,404,2,4819.87,Manager's Special,19
1580,12/10/2024,1005,2093,401,1,587.09,Rollback,29
1581,2/18/2025,1034,2043,401,0,618.18,Clearance,13
1582,8/24/2024,1089,2097,403,0,1498.45,Clearance,17
1583,7/29/2024,1066,2058,404,0,1232.59,Clearance,15
1584,8/22/2024,1161,2063,402,2,126.46,Manager's Special,6
1585,11/7/2024,1066,2096,404,2,235.85,Manager's Special,25
1586,5/18/2025,1199,2067,401,,1649.68,Clearance,17
1587,5/31/2025,1066,2046,401,0,62.82,Clearance,7
1588,11/25/2024,1067,2076,401,3,1770.45,Customer Appreciation,26
1589,1/28/2025,1156,2017,401,,1626.6,Clearance,28
1590,4/16/2025,1147,2097,403,3,2043.28,Customer Appreciation,20
1591,6/12/2024,1005,2023,402,1,2530.81,Rollback,19
1592,10/13/2024,1023,2013,403,3,692.84,Customer Appreciation,26
1593,10/25/2024,1089,2079,404,0,931.93,Clearance,4
1594,2/27/2025,1004,2024,401,1,825.77,Rollback,23
1595,12/28/2024,1195,2023,404,,1457.84,Clearance,29
1596,5/16/2025,1065,2045,401,1,262.11,Rollback,30
1597,1/3/2025,1195,2018,402,2,1928.1,Manager's Special,28
1598,7/19/2024,1141,2097,404,2,2645.99,Manager's Special,20
1599,1/22/2025,1135,2013,402,2,1058.62,Manager's Special,16
1600,7/13/2024,1176,2077,401,0,607.24,Clearance,18
1601,8/15/2024,1032,2074,402,3,1166.79,Customer Appreciation,26
1602,10/28/2024,1075,2082,404,2,1577.88,Manager's Special,27
1603,12/21/2024,1145,2054,401,2,4065.34,Manager's Special,13
1604,4/11/2025,1048,2035,403,3,3019.32,Customer Appreciation,19
1605,5/10/2025,1179,2097,404,0,2379.67,Clearance,25
1606,4/24/2025,1044,2039,402,1,3481.44,Rollback,20
1607,4/30/2025,1133,2097,401,2,4537.63,Manager's Special,14
1608,5/17/2025,1030,2088,404,1,1538.06,Rollback,17
1609,12/13/2024,1020,2097,404,2,827.62,Manager's Special,30
1610,3/31/2025,1032,2012,402,2,1961.92,Manager's Special,5
1611,3/1/2025,1049,2051,402,2,580.21,Manager's Special,24
1612,4/26/2025,1042,2028,401,,896.78,Clearance,19
1613,11/2/2024,1016,2014,404,0,427,Clearance,6
1614,12/29/2024,1006,2019,404,2,3334.38,Manager's Special,2
1615,7/2/2024,1013,2099,402,1,1901.38,Rollback,27
1616,1/10/2025,1012,2028,403,3,1217.73,Customer Appreciation,24
1617,11/2/2024,1032,2092,404,3,1212.81,Customer Appreciation,14
1618,10/17/2024,1023,2062,404,0,1152.57,Clearance,9
1619,5/9/2025,1020,2097,403,,1412,Clearance,17
1620,9/4/2024,1080,2021,402,3,1112.14,Customer Appreciation,5
1621,7/4/2024,1116,2010,402,,1513.16,Clearance,12
1622,9/6/2024,1171,2046,404,2,36.65,Manager's Special,6
1623,11/18/2024,1139,2041,401,1,1953.6,Rollback,29
1624,7/29/2024,1130,2019,404,0,1422.01,Clearance,29
1625,9/11/2024,1032,2018,404,3,382.12,Customer Appreciation,5
1626,8/17/2024,1116,2062,402,1,1864.64,Rollback,18
1627,11/10/2024,1087,2062,404,3,501.68,Customer Appreciation,11
1628,3/29/2025,1066,2022,403,2,1513.03,Manager's Special,30
1629,5/17/2025,1005,2015,404,0,1879.48,Clearance,21
1630,9/6/2024,1199,2001,403,3,214.49,Customer Appreciation,5
1631,4/5/2025,1089,2029,401,2,56.91,Manager's Special,12
1632,5/29/2025,1175,2039,402,1,3067.78,Rollback,20
1633,10/11/2024,1116,2005,403,2,1742.75,Manager's Special,6
1634,5/16/2025,1034,2004,402,3,1216.53,Customer Appreciation,2
1635,2/2/2025,1074,2038,403,0,602.95,Clearance,11
1636,11/20/2024,1117,2096,401,3,1851.12,Customer Appreciation,26
1637,9/5/2024,1114,2025,402,,586.06,Clearance,2
1638,3/13/2025,1016,2084,404,3,342.34,Customer Appreciation,20
1639,1/2/2025,1129,2019,402,1,3873.94,Rollback,17
1640,3/16/2025,1174,2051,402,1,1406.23,Rollback,29
1641,4/20/2025,1092,2049,404,2,1159.93,Manager's Special,26
1642,6/14/2024,1020,2022,403,2,1871.75,Manager's Special,21
1643,11/2/2024,1050,2039,403,1,1098.94,Rollback,12
1644,12/11/2024,1068,2028,402,0,370.62,Clearance,11
1645,7/5/2024,1083,2054,404,2,4858.83,Manager's Special,3
1646,8/10/2024,1056,2028,403,2,1727.88,Manager's Special,18
1647,5/10/2025,1005,2003,404,3,1139.44,Customer Appreciation,21
1648,6/7/2024,1124,2036,403,1,1265.2,Rollback,9
1649,4/18/2025,1147,2019,404,1,2846.94,Rollback,6
1650,2/8/2025,1068,2011,403,2,622.62,Manager's Special,27
1651,7/15/2024,1051,2023,403,1,2641.35,Rollback,15
1652,4/6/2025,1060,2057,403,,568.22,Clearance,22
1653,4/7/2025,1164,2036,401,,940.43,Clearance,13
1654,12/30/2024,1031,2067,404,1,63.12,Rollback,10
1655,10/23/2024,1089,2017,403,3,1913.31,Customer Appreciation,28
1656,4/13/2025,1106,2057,404,1,1426.9,Rollback,20
1657,12/6/2024,1171,2054,404,2,4287.09,Manager's Special,24
1658,9/26/2024,1077,2015,401,3,99.52,Customer Appreciation,20
1659,5/9/2025,1034,2041,403,1,1563.9,Rollback,12
1660,1/11/2025,1029,2040,401,2,14.73,Manager's Special,24
1661,8/24/2024,1142,2087,401,2,1073.34,Manager's Special,30
1662,10/31/2024,1183,2063,402,3,620.7,Customer Appreciation,6
1663,11/8/2024,1033,2065,402,2,1919.45,Manager's Special,8
1664,12/9/2024,1044,2013,402,0,3229.61,Clearance,6
1665,4/19/2025,1160,2009,401,0,82.74,Clearance,14
1666,11/9/2024,1052,2059,403,,969.74,Clearance,14
1667,12/7/2024,1032,2023,403,2,4879.83,Manager's Special,18
1668,12/18/2024,1034,2073,401,0,1562.26,Clearance,16
1669,1/24/2025,1168,2093,401,1,1922.68,Rollback,11
1670,1/11/2025,1032,2025,404,1,1328.02,Rollback,15
1671,5/20/2025,1007,2029,402,1,133.42,Rollback,12
1672,5/16/2025,1083,2074,401,1,330.55,Rollback,2
1673,4/25/2025,1093,2031,402,2,288.21,Manager's Special,22
1674,2/17/2025,1190,2028,402,2,88.14,Manager's Special,2
1675,10/12/2024,1147,2099,404,0,921.31,Clearance,19
1676,3/29/2025,1112,2039,402,1,1609.2,Rollback,15
1677,4/26/2025,1134,2092,401,2,1904.91,Manager's Special,23
1678,5/13/2025,1033,2019,402,3,3767.49,Customer Appreciation,5
1679,6/23/2024,1034,2033,404,3,1036.54,Customer Appreciation,27
1680,12/19/2024,1053,2092,403,2,1292.98,Manager's Special,7
1681,11/2/2024,1034,2041,403,3,4166.03,Customer Appreciation,3
1682,4/10/2025,1028,2044,402,0,340.97,Clearance,25
1683,12/21/2024,1186,2095,403,0,982.04,Clearance,8
1684,1/16/2025,1049,2035,401,3,3590.48,Customer Appreciation,16
1685,12/3/2024,1029,2013,402,0,1031.36,Clearance,10
1686,1/31/2025,1117,2096,402,,1504.74,Clearance,16
1687,7/8/2024,1005,2023,401,0,3753.5,Clearance,11
1688,1/19/2025,1194,2031,402,1,1165.17,Rollback,26
1689,11/14/2024,1137,2023,404,2,966.33,Manager's Special,16
1690,3/7/2025,1025,2013,404,1,4369.3,Rollback,4
1691,12/21/2024,1034,2041,404,1,2150.27,Rollback,6
1692,5/21/2025,1016,2094,401,1,1159.3,Rollback,8
1693,10/17/2024,1149,2002,401,3,587.15,Customer Appreciation,3
1694,11/11/2024,1083,2049,403,1,102.73,Rollback,11
1695,5/11/2025,1199,2023,404,3,3264.13,Customer Appreciation,21
1696,11/28/2024,1071,2039,401,0,4378.84,Clearance,13
1697,6/10/2024,1116,2067,401,2,359.27,Manager's Special,22
1698,4/19/2025,1001,2041,401,0,2134.34,Clearance,4
1699,4/28/2025,1144,2081,404,2,773.23,Manager's Special,8
1700,12/24/2024,1089,2054,402,2,978.91,Manager's Special,6
1701,4/4/2025,1111,2013,401,0,619.9,Clearance,23
1702,5/1/2025,1141,2091,404,0,2407.12,Clearance,22
1703,6/19/2024,1066,2085,403,1,1743.44,Rollback,28
1704,7/16/2024,1015,2025,401,0,950.8,Clearance,18
1705,9/3/2024,1034,2036,403,2,439.01,Manager's Special,28
1706,11/5/2024,1071,2039,404,2,3665.33,Manager's Special,11
1707,12/26/2024,1052,2013,403,1,1204.63,Rollback,30
1708,3/24/2025,1065,2050,404,0,174.95,Clearance,14
1709,9/7/2024,1032,2013,403,3,4842.86,Customer Appreciation,6
1710,1/3/2025,1066,2006,404,3,542.02,Customer Appreciation,8
1711,6/8/2024,1149,2097,401,2,1917.71,Manager's Special,30
1712,1/23/2025,1081,2005,403,0,630.38,Clearance,14
1713,4/1/2025,1101,2067,404,0,1201.12,Clearance,3
1714,1/31/2025,1097,2095,403,3,339.46,Customer Appreciation,29
1715,11/29/2024,1124,2034,402,1,901.94,Rollback,11
1716,8/26/2024,1131,2076,403,0,919.83,Clearance,12
1717,6/7/2024,1067,2079,402,,2820.07,Clearance,3
1718,3/28/2025,1043,2079,401,0,3471.98,Clearance,13
1719,9/14/2024,1139,2010,402,3,1800.02,Customer Appreciation,13
1720,7/6/2024,1005,2068,403,0,1710.23,Clearance,15
1721,5/22/2025,1066,2029,402,3,133.68,Customer Appreciation,29
1722,12/7/2024,1059,2056,403,0,170.34,Clearance,8
